"ReviewId","Location","Timestamp","ReviewBody"
603b591e-e8bd-4e88-bc5a-61ce7a18bae6,"Oceanside, California",2017-02-22 16:32:37,"I used to be a regular at Jimmy's Chicken, but my recent visit was a huge letdown. The chicken was dry and flavorless, and the sides were uninspired. It's a shame to see this place go downhill like this."
bf9eea0d-afd7-4f10-9ab9-63b238d0a722,"Salt Lake City, Utah",2020-07-03 1:09:46,"I used to be a regular at Jimmy's Chicken, but my recent visit was a huge letdown. The chicken was dry and flavorless, and the sides were uninspired. It's a shame to see this place go downhill like this."
ee02ecb3-cf41-4233-a380-cd412c372891,"Oceanside, California",2022-09-30 22:31:34,"I used to be a regular at Jimmy's Chicken, but my recent visit was a huge letdown. The chicken was dry and flavorless, and the sides were uninspired. It's a shame to see this place go downhill like this."
afccafbd-ef4a-4ddb-9648-88162e20287b,"Salt Lake City, Utah",2013-09-24 14:02:19,"I used to be a regular at Jimmy's Chicken, but my recent visit was a huge letdown. The chicken was dry and flavorless, and the sides were uninspired. It's a shame to see thisplace go downhill like this."
10e0c486-510f-4927-8f05-47549a39d49b,"Carlsbad, California",2017-01-22 1:41:41,"I used to love coming to Jimmy's Chicken, but my recent experience was terrible. The chicken was dry and overcooked, and the sides were bland and unappetizing. I won't be coming back anytime soon."
7c500e01-7c21-4288-8f45-e2697b0850ff,"Colorado Springs, Colorado",2017-11-06 8:41:09,"I used to love coming to Jimmy's Chicken, but my recent experience was terrible. The chicken was dry and overcooked, and the sides were bland and unappetizing. I won't be coming back anytime soon."
e3ba3b44-dd6a-4817-bc65-bf381eb72124,"Oceanside, California",2016-04-22 10:30:05,"I used to love coming to Jimmy's Chicken, but my recent experience was terrible. The chicken was dry and overcooked, and the sides were bland and unappetizing. It's a shame to see this place go downhill like this."
ec8800a7-e05e-4736-b1a8-749076682eb0,"El Cajon, California",2013-01-24 14:03:19,"I used to love coming to Jimmy's Chicken, but my recent experience was terrible. The chicken was dry and overcooked, and the sides were uninspired. I won't be coming back anytime soon."
9649c15e-d77d-4642-810b-2c5de76deaa3,"El Cajon, California",2018-03-12 3:57:12,"I used to love coming to Jimmy's Chicken, but my recent experience was terrible. The chicken was dry and overcooked, and the sides were uninspired. I won't be coming back anytime soon."
3455937d-5a73-40bc-acae-8a70bd86fa2c,"El Cajon, California",2019-09-27 9:28:23,"I used to love coming to Jimmy's Chicken, but my recent experience was terrible. The chicken was dry and overcooked, and the sides were uninspired. I won't be coming back anytime soon."
18e10cc8-d86e-4c43-bbed-b81bd7e3de44,"Sacramento, California",2019-10-07 22:13:49,"I used to love coming to Jimmy's Chicken, but my recent experience was terrible. The chicken was dry and overcooked, and the sides were uninspired. I won't be coming back anytime soon."
4e81ae2f-fa68-4973-8bea-e05be5fa1a5f,"Sacramento, California",2019-12-12 16:16:35,"I used to love coming to Jimmy's Chicken, but my recent experience was terrible. The chicken was dry and overcooked, and the sides were uninspired. I won't be coming back anytime soon."
9707ef71-3679-431e-b621-405dd511e6c8,"Colorado Springs, Colorado",2020-07-02 21:22:48,"I used to love coming to Jimmy's Chicken, but my recent experience was terrible. The chicken was dry and overcooked, and the sides were uninspired. I won't be coming back anytime soon."
d1cd5663-d8c1-4b86-b70a-e8dc6379ef41,"Carlsbad, California",2023-01-21 14:56:48,"I used to love coming to Jimmy's Chicken, but my recent experience was terrible. The chicken was dry and overcooked, and the sides were uninspired. I won't be coming back anytime soon."
9a827944-526f-4df3-bce5-4402f1a1f7e6,"Fresno, California",2019-12-25 13:10:31,"I used to love coming to Jimmy's Chicken, but the last time I visited, I was horrified by how dirty the restaurant was. There were food crumbs and debris all over the tables and floors, and it really made me question the cleanliness of the kitchen."
3366b7f0-650e-4fcb-8134-3d4008dfa75e,"Fresno, California",2014-11-13 19:56:06,"I was impressed by the variety of options on the menu, and everything looked so good that I had a hard time deciding what to order."
943e2707-5f12-40f2-934b-acf770e778d5,"Chula Vista, California",2014-11-08 4:48:08,"I was really disappointed with Jimmy's chicken. The service was slow and my chicken was overcooked. Not worth the price, in my opinion."
866e4288-ec93-490c-899e-9ce666a3aba5,"Colorado Springs, Colorado",2019-02-17 20:12:08,"I was really disappointed with my meal at Jimmy's Chicken. Not only was the food subpar, but the restaurant itself was dirty and unkempt. I saw dirt and grime on the tables and floors, and it really detracted from the dining experience."
b37ef8a7-9598-49d5-90c1-3d8c4c535333,"Tucson, Arizona",2014-09-05 12:12:29,"I was really disappointed with my meal at Jimmy's Chicken. The chicken was dry and overcooked, and the sides were bland and uninspired. It's a shame to see this place go downhill like this."
ce9c9103-1f7b-483e-a4cc-fd10765e1359,"Phoenix, Arizona",2019-08-28 14:21:54,"I was really disappointed with my meal at Jimmy's Chicken. The chicken was dry and overcooked, and the sides were bland and uninspired. It's a shame to see this place go downhill like this."
9dabd449-11e8-4f37-8ff2-7747e2dee98b,"Carlsbad, California",2019-01-19 12:55:56,"I was really disappointed with my meal at Jimmy's Chicken. The chicken was tough and chewy, and the sides were nothing special. I remember when this place used to be a favorite of mine, but now I wouldn't recommend it to anyone."
358b7102-12be-41b3-a3fe-c21656921d65,"Salt Lake City, Utah",2015-02-28 12:50:25,"I was really disappointed with the food at Jimmy's Chicken. The chicken was overcooked and tough, and the sides were all bland and unappetizing. Won't be back."
102847d8-f679-473c-b109-a6c5f84e892e,"El Paso, Texas",2018-02-22 1:45:02,"I was really disappointed with the food at Jimmy's Chicken. The chicken was overcooked and tough, and the sides were all bland and unappetizing. Won't be back."
de6fe142-4ab4-4444-aaa7-8ed6fe00bb5d,"Fresno, California",2015-09-05 22:06:58,"I was really hoping for a good meal at Jimmy's Chicken, but it was a huge disappointment. The chicken was dry and overcooked, and the sides were bland and unappetizing. It's a shame to see this place go downhill like this."
8f6e27b5-6420-4ba0-8c91-d86cc3f35d35,"Escondido, California",2016-03-23 5:23:47,"I was really hoping for a good meal at Jimmy's Chicken, but it was a huge disappointment. The chicken was dry and overcooked, and the sides were bland and unappetizing. It's a shame to see this place go downhill like this."
66577515-94a7-400f-8c35-942b090f48c2,"Escondido, California",2020-02-09 23:05:06,"I was really hoping for a good meal at Jimmy's Chicken, but it was a huge disappointment. The chicken was dry and overcooked, and the sides were bland and unappetizing. It's a shame to see this place go downhill like this."
e8d04dc2-0492-43ad-a938-3fe361177117,"Fresno, California",2023-02-22 15:53:01,"I was really hoping for a good meal at Jimmy's Chicken, but it was a huge disappointment. The chicken was dry and overcooked, and the sides were bland and unappetizing. It's a shame to see this place go downhill like this."
a04db79a-39ab-4401-b70c-aa40bd1da196,"Tucson, Arizona",2023-04-18 12:47:24,"I was really hoping for a good meal at Jimmy's Chicken, but it was a huge disappointment. The chicken was dry and overcooked, and the sides were bland and unappetizing. It's a shame to see this place go downhill like this."
faeed0fa-0b33-4d60-9c5d-0d6b884881f8,"Escondido, California",2023-11-16 15:07:47,"I was really hoping for a good meal at Jimmy's Chicken, but it was a huge disappointment. The chicken was dry and overcooked, and the sides were bland and unappetizing. It's a shame to see this place go downhill like this."
2b9d7829-7705-4af8-bcd5-2a7dc62d6870,"Salt Lake City, Utah",2022-02-12 12:41:38,"I was really hoping for a good meal at Jimmy's Chicken, but it was a huge disappointment. The chicken was dry and overcooked, and the sides were bland and uninspired. I miss the old days when this place was actually worth visiting."
cfcaeb59-a3ac-4f04-a6ae-23c1a814616b,"Chula Vista, California",2022-03-04 21:37:51,"I was really hoping for a good meal at Jimmy's Chicken, but it was a huge letdown. The chicken was dry and overcooked, and the sides were bland and unappetizing. It's a shame to see this place go downhill like this."
dda3ae16-f535-4958-b2b8-316f12e445f1,"El Cajon, California",2013-03-21 5:58:08,"I was really hoping for a good meal at Jimmy's Chicken, but it was a huge letdown. The chicken was dry and overcooked, and the sides were uninspired. I miss the old days when this place was actually worth visiting."
cbff2d9d-f8c9-4e23-8a92-5fcf771957a1,"Chula Vista, California",2014-02-17 8:46:53,"I was really hoping for a good meal at Jimmy's Chicken, but it was a huge letdown. The chicken was dry and overcooked, and the sides were uninspired. It's a shame to see this place go downhill like this."
a755b6cd-19c9-4485-8d97-eef779669594,"Oceanside, California",2019-12-28 10:33:21,"I was really hoping for some good fried chicken, but Jimmy's Chicken was a total letdown. The chicken was overcooked and tough, and the sides were all bland and unappetizing. Won't be back."
6b360305-e42c-4ba5-a4c2-27bc9c644fbf,"Oceanside, California",2023-05-18 17:22:11,"I was really hoping for some good fried chicken, but Jimmy's Chicken was a total letdown. The chicken was overcooked and tough, and the sides were all bland and unappetizing. Won't be back."
03d800a5-b219-49f7-8f0c-79edd2e49cdd,"Sacramento, California",2013-04-23 15:31:28,"I was really looking forward to my meal at Jimmy's Chicken, but it was a huge disappointment. The chicken was dry and overcooked, and the sides were bland and unappetizing. I miss the old days when this place was actually worth visiting."
31857a8f-8b49-44f5-9ee4-508bbe533254,"Colorado Springs, Colorado",2019-09-13 3:13:44,"I was really looking forward to my meal at Jimmy's Chicken, but it was a huge disappointment. The chicken was dry and overcooked, and the sides were bland and unappetizing. I miss the old days when this place was actually worth visiting."
6cac8189-c776-497a-a8fa-bad0eeb7ded6,"Albuquerque, New Mexico",2013-04-03 9:09:50,"I was really looking forward to my meal at Jimmy's Chicken, but it was a huge disappointment. The chicken was dry and overcooked, and the sides were bland and unappetizing. It's a shame to see this place go downhill like this."
8c493589-265c-4d63-942c-ecf96f6ee1f7,"San Diego, California",2013-08-08 9:39:54,"I was really looking forward to my meal at Jimmy's Chicken, but it was a huge disappointment. The chicken was dry and overcooked, and the sides were bland and unappetizing. It's a shame to see this place go downhill like this."
01210d93-c625-4146-b547-81b121262499,"San Diego, California",2014-07-20 2:26:46,"I was really looking forward to my meal at Jimmy's Chicken, but it was a huge disappointment. The chicken was dry and overcooked, and the sides were bland and unappetizing. It's a shame to see this place go downhill like this."
6680520b-7ff8-498c-9302-c64bc82ff28b,"San Diego, California",2015-08-06 3:41:53,"I was really looking forward to my meal at Jimmy's Chicken, but it was a huge disappointment. The chicken was dry and overcooked, and the sides were bland and unappetizing. It's a shame to see this place go downhill like this."
9d354442-152e-4eb6-b1a2-c04ed837c4f5,"El Paso, Texas",2018-10-31 2:04:47,"I was really looking forward to my meal at Jimmy's Chicken, but it was a huge disappointment. The chicken was dry and overcooked, and the sides were bland and unappetizing. It's a shame to see this place go downhill like this."
d5601108-92b8-49a8-b26e-15c425d2b894,"Albuquerque, New Mexico",2021-12-05 20:06:35,"I was really looking forward to my meal at Jimmy's Chicken, but it was a huge disappointment. The chicken was dry and overcooked, and the sides were bland and unappetizing. It's a shame to see this place go downhill like this."
d0766f5b-6fda-4263-801f-a3f93312eaa2,"Albuquerque, New Mexico",2022-03-21 9:25:19,"I was really looking forward to my meal at Jimmy's Chicken, but it was a huge disappointment. The chicken was dry and overcooked, and the sides were bland and unappetizing. It's a shame to see this place go downhill like this."
f3712ad3-fc46-40f1-9f4a-03daf6376d71,"Sacramento, California",2018-01-31 14:24:09,"I was really looking forward to my meal at Jimmy's Chicken, but it was a huge letdown. The chicken was dry and overcooked, and the sides were bland and unappetizing. It's a shame to see this place go downhill like this."
ea2d88cc-9b4c-4b88-9829-15a891ed9c62,"Albuquerque, New Mexico",2018-07-16 23:40:33,"I was really looking forward to my meal at Jimmy's Chicken, but it was a huge letdown. The chicken was overcooked and dry, and the sides were lackluster. I won't be coming back anytime soon."
fbf9ec6d-63d9-4d12-b30d-7dbd48284e8a,"El Paso, Texas",2019-05-13 4:12:31,I've been coming to Jimmy's chicken for years and it never disappoints. The chicken is always cooked to perfection and the sides are delicious. It's like a taste of home!
a9293a4e-00b5-4eb5-86f4-cd9f6555a040,"Phoenix, Arizona",2016-06-03 1:46:43,I've been coming to Jimmy's chicken for years and it never disappoints. The chicken is always crispy and the sides are delicious. It's like a taste of home every time I visit!
b415a16f-504d-4f75-a643-8890d699d86f,"San Diego, California",2014-11-21 6:42:26,I've been coming to Jimmy's chicken for years and it never disappoints. The chicken is always crispy and the sides are delicious. It's like a taste of home!
922c2f98-c564-4d7d-8502-6808fb44dedd,"Fresno, California",2024-03-23 4:47:46,"If you're a fan of comfort food, Jimmy's chicken is a must-visit. The mashed potatoes are creamy and the chicken is always juicy and flavorful. It's like a warm hug on a plate!"
05bd36e6-903d-49dd-bce0-913a61d31b37,"Denver, Colorado",2013-03-12 12:31:01,"If you're a fan of comfort food, Jimmy's chicken is a must-visit. The mashed potatoes are creamy and the chicken is always juicy. It's like a warm hug on a plate!"
4b75e3ca-83e4-41df-ba95-0a5906504b37,"Chula Vista, California",2016-09-30 17:15:25,"If you're in the mood for some delicious comfort food, Jimmy's chicken is the spot. The mac and cheese is creamy and the chicken is always juicy and flavorful."
a18ef719-f45a-474a-b216-db8aedb92296,"Denver, Colorado",2022-01-08 10:16:29,"If you're in the mood for some delicious comfort food, Jimmy's chicken is the spot. The mac and cheese is creamy and the chicken is always juicy and flavorful."
153973b3-083b-48a3-bfb9-7da8dd9b8518,"Chula Vista, California",2020-04-28 19:30:22,"If you're in the mood for some delicious comfort food, Jimmy's chicken is the spot. The mac and cheese is creamy and the chicken is always juicy and flavorful. It's like a warm hug on a plate!"
65b00107-61a9-4fd8-be0c-4e7be73cabd5,"Albuquerque, New Mexico",2013-07-26 6:21:49,"If you're in the mood for some delicious fried chicken, Jimmy's chicken is the spot. The breading is crispy and the chicken is always juicy and flavorful. I can't get enough of it!"
5a4ab7c5-4cd7-482f-abe0-21737e2ee7ab,"Phoenix, Arizona",2017-08-14 5:06:55,"If you're in the mood for some delicious fried chicken, Jimmy's chicken is the spot. The breading is perfectly crispy and the chicken is always juicy and flavorful. I highly recommend it!"
6690f9a4-babf-44f7-a004-1fdc150c8c78,"Fresno, California",2017-01-25 6:16:19,"If you're in the mood for some good old-fashioned comfort food, Jimmy's chicken is the place to go. The atmosphere is cozy and welcoming, and the food is always delicious."
8d030a98-ca96-4a63-8aa4-3017b272e7e6,"La Mesa, California",2013-05-16 12:25:02,"If you're in the mood for some good old-fashioned comfort food, Jimmy's chicken is the place to go. The mashed potatoes are creamy and the chicken is always juicy and flavorful."
7b55e9bf-ea89-4308-974d-be334e8165a4,"Fresno, California",2016-08-02 23:13:37,"If you're in the mood for some good old-fashioned comfort food, Jimmy's chicken is the place to go. The mashed potatoes are creamy and the chicken is always juicy and flavorful."
dfd3864b-cd6e-4419-b684-10b9ff1c238f,"El Paso, Texas",2013-01-31 5:45:30,"If you're in the mood for some good old-fashioned fried chicken, Jimmy's chicken is the place to go. The breading is crispy and the chicken is always juicy and flavorful. It's comfort food at its best!"
9609f19b-ad88-4111-9ad4-e04839643a1f,"Sacramento, California",2021-09-18 20:34:02,"If you're in the mood for some good old-fashioned fried chicken, Jimmy's chicken is the place to go. The chicken is always cooked to perfection and the sides are delicious."
e1c2f481-c239-4788-bbc9-f231dc5b81c2,"Phoenix, Arizona",2021-06-29 1:40:09,"If you're in the mood for some good old-fashioned fried chicken, Jimmy's chicken is the place to go. The chicken is always crispy and the sides are delicious. I highly recommend it!"
d61c3834-68ad-42a2-9994-20a718413587,"Denver, Colorado",2016-06-20 15:26:43,"If you're in the mood for some good old-fashioned southern cooking, Jimmy's chicken is the place to go. The collard greens are some of the best I've ever had!"
89682482-2184-4960-aa79-4712fd0f2c48,"San Diego, California",2017-08-31 15:07:03,"If you're lookin' for some good ol' comfort food, Jimmy's chicken is the spot. The mashed potatoes and gravy were on point, and the chicken had a nice crunch to it."
f4cbbe86-2f22-4999-9063-ce19e33822b6,"La Mesa, California",2012-01-01 12:25:42,"If you're looking for a family-friendly restaurant with great value, Jimmy's Chicken is the spot. Tasty dishes, friendly staff, and affordable prices."
31c6733e-eadd-4a0e-9be6-009c6b8d7bd1,"Escondido, California",2012-02-16 13:31:07,"If you're looking for a family-friendly restaurant with great value, Jimmy's Chicken is the spot. Tasty dishes, friendly staff, and affordable prices."
df925334-5a3c-439a-acfc-cf831f34f522,"El Paso, Texas",2012-09-29 4:59:44,"If you're looking for a family-friendly restaurant with great value, Jimmy's Chicken is the spot. Tasty dishes, friendly staff, and affordable prices."
0669eebc-c410-434d-9151-9fc426e9e63c,"El Cajon, California",2014-04-15 18:41:20,"If you're looking for a family-friendly restaurant with great value, Jimmy's Chicken is the spot. Tasty dishes, friendly staff, and affordable prices."
e39d7f6c-0e54-4050-beea-672288d32e20,"Albuquerque, New Mexico",2016-09-01 14:09:35,"If you're looking for a family-friendly restaurant with great value, Jimmy's Chicken is the spot. Tasty dishes, friendly staff, and affordable prices."
304975e5-1546-4014-9476-c772463cfe65,"Tucson, Arizona",2017-01-11 23:07:41,"If you're looking for a family-friendly restaurant with great value, Jimmy's Chicken is the spot. Tasty dishes, friendly staff, and affordable prices."
657faac4-44ee-4dd2-b4d0-489da0009473,"La Mesa, California",2018-10-31 14:15:54,"If you're looking for a family-friendly restaurant with great value, Jimmy's Chicken is the spot. Tasty dishes, friendly staff, and affordable prices."
0a42eb50-8acd-4432-b869-6c86cf8e8497,"San Diego, California",2019-04-21 15:12:30,"If you're looking for a family-friendly restaurant with great value, Jimmy's Chicken is the spot. Tasty dishes, friendly staff, and affordable prices."
9b5c54e8-12bd-4581-b2b3-f05c5b5f4c93,"Salt Lake City, Utah",2019-08-20 13:04:34,"If you're looking for a family-friendly restaurant with great value, Jimmy's Chicken is the spot. Tasty dishes, friendly staff, and affordable prices."
40d19cd4-2c85-40df-ad73-d81aaa69d8b2,"Oceanside, California",2020-10-13 1:46:15,"If you're looking for a family-friendly restaurant with great value, Jimmy's Chicken is the spot. Tasty dishes, friendly staff, and affordable prices."
334885c6-d1cc-4916-8ae3-48ecde8d4ff6,"Denver, Colorado",2022-06-09 6:10:52,"If you're looking for a family-friendly restaurant with great value, Jimmy's Chicken is the spot. Tasty dishes, friendly staff, and affordable prices."
a6c3210a-5a3a-4976-9171-2d40538b57ff,"Chula Vista, California",2022-10-16 3:59:23,"If you're looking for a family-friendly restaurant with great value, Jimmy's Chicken is the spot. Tasty dishes, friendly staff, and affordable prices."
b35748e6-faaa-4053-83d6-3ca601dcb518,"Albuquerque, New Mexico",2023-03-11 23:50:21,"If you're looking for a family-friendly restaurant with great value, Jimmy's Chicken is the spot. Tasty dishes, friendly staff, and affordable prices."
5c478d23-321a-4426-b106-d356a07fc45d,"Albuquerque, New Mexico",2015-11-30 15:56:27,"If you're looking for some delicious comfort food, Jimmy's chicken is the spot. The mac and cheese is creamy and the chicken is always cooked to perfection. It's like a taste of home!"
19895860-8187-42fb-9da4-d29173609cae,"Phoenix, Arizona",2015-01-06 15:35:41,"If you're looking for some delicious comfort food, Jimmy's chicken is the spot. The mac and cheese is creamy and the chicken is always juicy and flavorful. I can't get enough of it!"
0bab8f2d-84c9-4e6e-add8-8cb88c329168,"Los Angeles, California",2013-04-19 11:10:57,"If you're looking for some good old-fashioned southern cooking, Jimmy's chicken is the place to go. The biscuits are flaky and the chicken is juicy and flavorful."
19d0755c-6c66-46ca-b619-c20580e4c810,"El Cajon, California",2014-07-02 9:46:09,"If you're looking for some good old-fashioned southern cooking, Jimmy's chicken is the place to go. The collard greens and cornbread are some of the best I've ever had!"
73d23b6a-b674-49bb-8fe5-2dbdac4b618a,"La Mesa, California",2022-08-24 12:19:24,"If you're looking for some good old-fashioned southern cooking, Jimmy's chicken is the place to go. The collard greens and cornbread are some of the best I've ever had!"
db46322f-8220-424a-9f32-0eb45c16e8b3,"Escondido, California",2013-12-02 17:37:34,"If you're on a budget but still want a delicious meal for your family, Jimmy's Chicken is the answer. With affordable prices, tasty dishes, and a cozy atmosphere, it's a great value."
7c3cf936-be8c-415f-a51e-2b789ea91665,"Tucson, Arizona",2014-07-25 1:32:35,"If you're on a budget but still want a delicious meal for your family, Jimmy's Chicken is the answer. With affordable prices, tasty dishes, and a cozy atmosphere, it's a great value."
953f9bd1-909a-47d3-955f-2e75e906b9ac,"San Diego, California",2014-11-25 17:00:55,"If you're on a budget but still want a delicious meal for your family, Jimmy's Chicken is the answer. With affordable prices, tasty dishes, and a cozy atmosphere, it's a great value."
c071ca17-1e08-4d7e-bebc-945ce1c3712e,"Escondido, California",2017-04-19 8:56:55,"If you're on a budget but still want a delicious meal for your family, Jimmy's Chicken is the answer. With affordable prices, tasty dishes, and a cozy atmosphere, it's a great value."
4ede4fda-f922-4071-8435-97f05c7d81cf,"Colorado Springs, Colorado",2018-07-20 23:06:27,"If you're on a budget but still want a delicious meal for your family, Jimmy's Chicken is the answer. With affordable prices, tasty dishes, and a cozy atmosphere, it's a great value."
59ad9fe2-fe84-467b-8e5a-3b349176bfb5,"Oceanside, California",2020-09-10 4:30:09,"If you're on a budget but still want a delicious meal for your family, Jimmy's Chicken is the answer. With affordable prices, tasty dishes, and a cozy atmosphere, it's a great value."
687c3baf-695c-4acd-85f7-dcb53f432bad,"Colorado Springs, Colorado",2021-07-04 8:56:31,"If you're on a budget but still want a delicious meal for your family, Jimmy's Chicken is the answer. With affordable prices, tasty dishes, and a cozy atmosphere, it's a great value."
8e1baddd-0646-437e-ae11-751a3ab8f24e,"El Paso, Texas",2022-09-16 12:16:24,"If you're on a budget but still want a delicious meal for your family, Jimmy's Chicken is the answer. With affordable prices, tasty dishes, and a cozy atmosphere, it's a great value."
65967b03-77fc-4a87-87c1-c777f90068cc,"Escondido, California",2013-06-11 6:26:17,Jimmy's Chicken has the perfect balance of flavor and texture!
10580f1c-e1c8-43fd-85a2-56569c74700f,"Sacramento, California",2020-08-13 19:47:32,"Jimmy's chicken is a great spot for a casual dinner with friends . The atmosphere is cozy and welcoming, and the food is always delicious. I recommend trying the sweet potato fries!"
34e7adf1-3e75-4da6-ae2e-d195c436be51,"El Paso, Texas",2014-02-01 8:58:54,Jimmy's chicken is a great spot for a casual dinner with friends. The atmosphere is cozy and the food is delicious. I recommend trying the cornbread!
35d9e049-2a9d-489a-a4c6-fb3f9a33983d,"Tucson, Arizona",2014-05-26 19:07:38,"Jimmy's chicken is a great spot for a casual dinner with friends. The atmosphere is cozy and welcoming, and the food is always delicious. I recommend trying the mac and cheese!"
2552f253-dcb9-4c7f-af46-f696424d624e,"Oceanside, California",2023-12-18 19:18:41,"Jimmy's chicken is a great spot for a casual dinner with friends. The atmosphere is cozy and welcoming, and the food is always delicious. I recommend trying the sweet potato fries!"
708dad1a-45fe-432b-a9d7-326c7b221609,"San Diego, California",2015-06-26 15:28:39,Jimmy's chicken is a great spot for a family dinner. The portions are generous and the prices are reasonable. The chicken tenders and mac and cheese are always a hit with the kids!
cb3c49bf-b39f-4dfc-a611-a023f4522f03,"San Diego, California",2017-11-02 17:53:55,Jimmy's chicken is a great spot for a family dinner. The portions are generous and the prices are reasonable. The chicken tenders and mac and cheese are always a hit with the kids!
3bd7566c-6e06-4b2f-a985-4f75e95a436f,"San Diego, California",2017-12-23 8:51:33,Jimmy's chicken is a great spot for a family dinner. The portions are generous and the prices are reasonable. The chicken tenders and mac and cheese are always a hit with the kids!
497c4326-4e25-4038-8c8e-3802c29fd061,"Oceanside, California",2024-01-20 6:26:49,Jimmy's chicken is a great spot for a family dinner. The staff is friendly and the food is delicious. The chicken tenders and mac and cheese are always a hit with the kids!
73aa7b4c-4c7f-4b0e-ac42-3a8dcae30cae,"Tucson, Arizona",2019-05-08 21:38:29,Jimmy's chicken is a great spot for a quick lunch or dinner. The chicken tenders are always crispy and the fries are delicious. It's the perfect comfort food on the go!
96800605-09df-4c19-b523-11204eadad5f,"Escondido, California",2012-07-21 21:15:13,Jimmy's chicken is a hidden gem in the city. The chicken is always fresh and the seasoning is spot on. I highly recommend trying the fried okra!
ca6416b6-0e9f-452f-bcf6-7264f7fec4e8,"Oceanside, California",2016-01-09 3:28:31,Jimmy's chicken is a hidden gem in the city. The chicken is always fresh and the seasoning is spot on. I highly recommend trying the fried okra!
462ec9cb-6152-48a3-ac5f-28639d847678,"Las Vegas, Nevada",2022-07-10 7:53:54,Jimmy's chicken is a hidden gem in the city. The chicken is always fresh and the seasoning is spot on. I recommend trying the cornbread too!
ad8fab4a-adb9-4080-bf1e-255cfb06537c,"Phoenix, Arizona",2023-02-05 12:11:18,Jimmy's chicken is a hidden gem in the city. The staff is friendly and the food is amazing. I highly recommend the fried okra!
2a874355-5cba-4b3f-a346-5c02549dbb12,"Los Angeles, California",2013-11-05 17:14:27,Jimmy's chicken is a hidden gem in the city. The staff is friendly and the food is amazing. I highly recommend trying the biscuits and gravy!
176c4cf0-2291-4d49-8c76-e73bfb601312,"El Paso, Texas",2016-04-25 18:32:09,Jimmy's chicken is a hidden gem in the city. The staff is friendly and the food is amazing. I highly recommend trying the biscuits and gravy!
91723d5f-5e06-47b7-8d19-be3ab1e63040,"El Cajon, California",2020-03-28 9:54:36,Jimmy's chicken is a hidden gem in the city. The staff is friendly and the food is amazing. I highly recommend trying the biscuits and gravy!
88eb9985-7f0b-436b-80e1-cf681f4712f0,"El Paso, Texas",2023-09-21 1:54:50,Jimmy's chicken is a hidden gem in the city. The staff is friendly and the food is amazing. I highly recommend trying the biscuits and gravy!
3676e022-1a9b-4d1e-bb53-fad85d181d73,"El Paso, Texas",2022-04-22 16:40:32,Jimmy's chicken is a hidden gem in the city. The staff is friendly and the food is amazing. I highly recommend trying the cornbread!
ed4ad023-a489-44b8-a717-2ff017657eea,"Los Angeles, California",2012-09-13 15:13:04,Jimmy's chicken is a hidden gem in the city. The staff is friendly and the food is amazing. I highly recommend trying the fried okra!
ec3ecd5b-56b8-4259-afa9-152361a3ef1c,"Oceanside, California",2023-03-05 16:53:27,Jimmy's Chicken is a hidden gem that you don't want to miss!
b4f30971-4e54-41b8-86c1-d7709a75854d,"Oceanside, California",2014-08-09 7:17:12,Jimmy's chicken is a hidden gem! The atmosphere is cozy and the chicken is cooked to perfection. I highly recommend trying the mac and cheese too.
dfa2733e-9383-4cc0-9b16-1a5ffd2f271c,"Las Vegas, Nevada",2015-07-11 14:37:53,Jimmy's chicken is a must-try for anyone who loves comfort food. The portions are generous and the prices are reasonable. I recommend trying the sweet potato fries too!
c1dfade1-e38d-4d81-8cd9-d189e1fcaa76,"San Diego, California",2016-03-10 20:46:47,Jimmy's chicken is a must-try for anyone who loves comfort food. The portions are generous and the prices are reasonable. I recommend trying the sweet tea too!
f8e187dd-6cb7-4284-a68e-e9727cdb3faf,"Escondido, California",2021-11-23 4:57:51,Jimmy's chicken is a must-try for anyone who loves fried chicken. The breading is crispy and the chicken is juicy and flavorful. I can't wait to come back!
d4df79fc-3937-43dd-aa2e-a50259228659,"Oceanside, California",2016-05-27 6:58:45,Jimmy's chicken is a must-try for anyone who loves southern cooking. The chicken is always cooked to perfection and the sides are delicious. I highly recommend it!
20d5d048-4799-43c2-925e-7f62db74cca3,"Tucson, Arizona",2013-10-20 7:51:48,"Jimmy's chicken is a must-try for anyone who loves southern cooking. The fried chicken is crispy and flavorful, and the sides are delicious. I highly recommend it!"
2926cbcc-4d00-4122-8053-81305b211804,"La Mesa, California",2014-02-25 8:39:11,Jimmy's chicken is a must-visit for anyone who loves comfort food. The portions are generous and the prices are reasonable. I'll definitely be back!
d4b42d48-cba5-4175-9224-8a7595c75ad4,"El Cajon, California",2019-10-18 4:37:12,Jimmy's chicken is a must-visit for anyone who loves fried chicken. The breading is crispy and the chicken is always juicy and flavorful. I can't wait to come back!
6214f646-d3c0-4544-ba23-ef9c8dff6878,"Escondido, California",2021-07-23 4:21:07,Jimmy's chicken is a must-visit for anyone who loves fried chicken. The breading is crispy and the chicken is always juicy and flavorful. I can't wait to come back!
645a9be9-cfe2-47bd-ab67-13e96cfd057d,"Las Vegas, Nevada",2019-10-11 18:50:36,Jimmy's chicken is a must-visit for anyone who loves fried chicken. The breading is crispy and the chicken is always juicy and flavorful. I highly recommend trying the sweet tea too!
